GEOID,NAME,poverty_rate,log_median_income,unemployment_rate,single_parent_rate,rent_burden_rate,disadvantage_score
17031071600,Census Tract 716; Cook County; Illinois,0.0325294447560291,12.227711820633656,0.0049800796812749,0.0,0.4122448979591837,-2.666643830845943
17031071700,Census Tract 717; Cook County; Illinois,0.0803625377643504,12.218495165528733,0.0349344978165938,0.0625,0.3554817275747508,-2.142690030986293
17031071800,Census Tract 718; Cook County; Illinois,0.0332167832167832,12.39349782333317,0.0347779561262707,0.0555555555555555,0.164,-2.8686198782675825
17031080100,Census Tract 801; Cook County; Illinois,0.1088147800219195,11.56171562913966,0.058252427184466,0.0283630470016207,0.4057142857142857,-1.2104408382225191
17031080201,Census Tract 802.01; Cook County; Illinois,0.0339524085896691,11.69864955989372,0.0356285028022417,0.0,0.1981351981351981,-2.2636572576251504
17031080202,Census Tract 802.02; Cook County; Illinois,0.0978179082016553,11.571863960191475,0.0051712992889463,0.0,0.4671532846715328,-1.6130112147491735
17031080300,Census Tract 803; Cook County; Illinois,0.0847402065235207,11.930516752876231,0.0323048250155311,0.0598111227701993,0.3330188679245283,-1.890276612110806
17031080400,Census Tract 804; Cook County; Illinois,0.2801411852127066,11.131225710412323,0.0905031259303364,0.3850393700787402,0.449885233358837,1.3990883928253206
17031081000,Census Tract 810; Cook County; Illinois,0.1433496121804079,11.28307195213092,0.0413423283169001,0.0,0.4223730207690725,-0.9471613070957995
17031081100,Census Tract 811; Cook County; Illinois,0.1651606425702811,11.284279302019131,0.0045030556449018,0.0560471976401179,0.4594142259414226,-0.8615747194036616
17031081201,Census Tract 812.01; Cook County; Illinois,0.069713758079409,11.717163426529751,0.0326583932070542,0.0044709388971684,0.34858934169279,-1.8832608392881227
17031081202,Census Tract 812.02; Cook County; Illinois,0.05798343330477,11.94839587756472,0.0934803451581975,0.0329113924050632,0.2155425219941349,-1.8948982047582559
17031081300,Census Tract 813; Cook County; Illinois,0.0760869565217391,11.595656862567694,0.0060501296456352,0.0878274268104776,0.3655913978494624,-1.617690446602732
